"","segment","int","slope","R2","D","D_sd","Tc","Tc_sd","mf","mf_sd","vpd","RH","RH_sd","D_early","D_late","mf_early","mf_late","vpd_early","vpd_late","RH_early","RH_late","Tc_early","Tc_late","mols_per_sec","TreeID","sp","lichen","apex_dist","fresh_mass","dry_mass","length_counted_lenticel","n_lenticels","lenticel_diam1","lenticel_diam2","lenticel_diam3","lenticel_diam4","lenticel_diam5","lenticel_diam6","lenticel_diam7","lenticel_diam8","lenticel_diam9","lenticel_diam10","exposed_length","total_length","basal_diam1","basal_diam2","basal_xylem_diam1","basal_xylem_diam2","basal_pith_diam1","basal_pith_diam2","distal_diam1","distal_diam2","distal_xylem_diam1","distal_xylem_diam2","distal_pith_diam1","distal_pith_diam2","treatment","sampleID","diam","wood_diam","sa","bark_thickness","vol","water_content","density","lenticel_size","LD","E","gs","bark_thickness_ratio","RWC_end","LossFrac_end"
"94","019D","4.17469052595963",-0.0347167234431054,"0.99236",0.064404995518891,"0.00876646286841579","42.1385629213483","1.94370123467106",0.950191526405901,"0.00478079817941337","6.52422604606366",21.6407359550562,"1.70955529207074",0.0637273129942012,0.065450562842698,0.950454894899667,0.94978518644409,6.45557680631259,6.63014201596531,21.8767925925926,21.2765342857143,42.0094812962963,42.3377174285714,5.35297496888835e-07,19,"PE",0,60,3.9918,1.9674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.51,73.44,8.39,8.22,6.63,6.56,1.1,0.82,7.67,7.94,6.03,6.84,0.65,0.55,"45C","019D",8.055,6.515,0.00153123754918053,0.77,1191.252339,0.00169938805887205,0.00165153925460624,NA,NA,0.349584881310748,5.15755943005468,0.095592799503414,0.879470460383324,0.120529539616676
"95","019E","4.65053471309276",-0.0552842268453979,"0.99988",0.138556461717839,"0.00132536277982217","55.2289715384615","0.115029337291001",0.911973357999893,"0.000472591096828387","14.0357695720171",11.9197362637363,"0.508805368489428",0.138732074995462,0.138300161258605,0.911908934824529,0.912067381012586,14.0535591970403,14.0098063354967,11.8940703703704,11.9571945945946,55.2491788888889,55.1994797297297,8.52428032163652e-07,19,"PE",0,60,4.3786,2.0616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27,65.75,7.85,8.71,6.19,7.3,1.01,1.41,9.08,8.32,7.8,6.27,0.8,0.79,"55C","019E",8.49,6.89,0.00136747967591767,0.8,1184.81664375,0.00195557684998971,0.00174001606989157,NA,NA,0.623357002795392,4.10291206937533,0.0942285041224971,0.873974967630556,0.126025032369444
"96","020A","2.98952050761808",-0.00342162058399733,"0.99736",0.00845789118137888,"0.00157754422853426","10.1794241165049","0.569927386411385",0.991949231349216,"0.00100045423343258","0.85678437667368",30.9212512621359,"13.3941538688456",0.00840967798661183,0.00853079893931929,0.992218133184998,0.991542599304863,0.851900380043779,0.864169932553044,29.6612614516129,32.8266017073171,9.82375780645161,10.7172609756098,5.27580011091407e-08,20,"PE",0,69,2.8011,1.2166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.05,78.42,6.53,6.43,5.18,5.38,0.87,1.12,6.54,6.26,4.87,5.52,1.34,1.06,"10C","020A",6.44,5.2375,0.00129585042093802,0.60125,813.089928,0.00194873893456961,0.00149626745837639,NA,NA,0.0407130331222572,4.77486184741079,0.093361801242236,0.987945724203219,0.0120542757967812
"97","020B","2.98150293521956",-0.00851015954500645,"0.99797",0.0135462424768975,"0.0010749146394598","25.090456","0.786681459711963",0.975281439851086,"0.000970226698205574","1.37223436290972",57.0423928,"1.54130274563867",0.0127657035742998,0.014717050830794,0.975934905072401,0.974301242019114,1.29316577207657,1.49083724915943,58.074861,55.4936905,24.536265,25.9217425,1.31218232908189e-07,20,"PE",0.15,72,2.8229,1.1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.76,67.38,7.4,6.7,5.46,5.85,1.19,1.23,6.67,6.94,5.51,5.48,0.9,0.85,"25C","020B",6.9275,5.575,0.00123528962519551,0.67625,808.39586653125,0.00200965896445142,0.00148231831657155,NA,NA,0.106224670095016,7.64779970347179,0.0976181883796464,0.955250523205712,0.044749476794288
"98","020C","2.79375464310501",-0.00865159201684891,"0.99831",0.0334529207669244,"0.00379834238181356","33.3357387378641","1.56990341380726",0.965910728086115,"0.0024022944521409","3.38878087368944",34.3421291262136,"2.22906013483574",0.0328796276039603,0.0342706602205718,0.966480129343666,0.965080392961594,3.33070627628118,3.47161788034392,34.401040483871,34.2759926190476,33.0186806451613,33.7964688095238,1.33398981568993e-07,20,"PE",0,80,2.6015,1.1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.99,58.55,7.83,8.01,6.23,5.86,1.19,1.11,6.95,6.81,5.39,5.44,0.86,0.7,"35C","020C",7.4,5.73,0.00104591787578904,0.835,801.5495,0.00179452423088031,0.00145106446950563,NA,NA,0.127542500856827,3.68262821422596,0.112837837837838,0.949388209121246,0.0506117908787541
"99","020D","3.00596792418934",-0.0282562553738351,"0.99301",0.055225747997098,"0.00427850137732636","40.079437","1.01443399577042",0.954312725583951,"0.00190346077967314","5.59436827210603",24.745859,"1.64559001031223",0.0571762081923095,0.0523000577042807,0.953476490820677,0.955567077728863,5.79194988988096,5.29799584544364,23.9701383333333,25.90944,40.5367603333333,39.393452,4.3568347680776e-07,20,"PE",0,74,2.8357,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.24,64.16,7.23,7.02,5.86,5.49,0.53,0.89,6.61,6.34,4.9,5.23,0.82,0.76,"45C","020D",6.8,5.37,0.00103054292134237,0.715,741.6896,0.00200312907178421,0.00182016843703889,NA,NA,0.422770820879781,7.30557011907469,0.105147058823529,0.848421619438648,0.151578380561352
"100","020E","2.84700575788994",-0.0522445402735311,"0.99756",0.139223712997319,"0.000989429904042768","55.39943","0.105332017677042",0.911020241438382,"0.00047279310950673","14.1033621266284",12.2128309278351,"0.355515741670002",0.13932365696187,0.139075078383371,0.911239997970558,0.910693424031558,14.1134864502375,14.0883054402354,12.0561293103448,12.4458743589744,55.3770727586207,55.4326792307692,8.05559075307355e-07,20,"PE",0,78,2.5918,1.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.62,56.22,6.97,6.76,5.85,5.46,1.02,0.94,6.77,6.71,5.61,5.47,0.8,0.63,"55C","020E",6.8025,5.5975,0.000889447869163975,0.6025,650.38115784375,0.00219686561144697,0.00178818218512936,NA,NA,0.905684417530315,5.92641022827295,0.0885703785373025,0.790593505039194,0.209406494960806
"101","021A","4.88588976517931",-0.00578900261489671,"0.99144",0.00810777598926737,"0.00216147017174656","11.2787262828283","0.618106748493168",0.990839891545551,"0.00121234769657247","0.821317707712785",38.5376249494949,"16.5239851067047",0.0078861223812246,0.00843471506113045,0.990834957770843,0.990847168863244,0.798864197218052,0.854436635692515,39.7065506779661,36.8134595,11.1550118983051,11.461205,8.92606877004272e-08,21,"LS",0,55,4.6537,2.3176,41.11,24,1.3,1.29,1.59,1.13,1.65,1.55,0.94,0.89,0.6,1.43,65.51,80.97,9.12,8.77,7.33,7.25,3.24,2.09,8.2,8.44,6.66,6.83,2.26,2.07,"10C","021A",8.6325,7.0175,0.00177661800511428,0.8075,1508.47223864063,0.00154865296169136,0.00153638889774235,1.237,0.0676280987141996,0.0502419132551151,6.13999350088575,0.0935418476686939,0.982920251701554,0.0170797482984463
"102","021B","3.57009586285006",-0.00928174779189788,"0.99934",0.0112191699039379,"0.000666350332842254","23.7419791666667","0.186645008909634",0.976586592032081,"0.000112512825043583","1.13650191126891",61.362985,"1.88036689206683",0.0107488334274186,0.0119370518944146,0.9765662718594,0.976617607032487,1.08885682619751,1.2092233569042,62.6907648275862,59.3363736842105,23.6193413793103,23.9291631578947,1.43115359601804e-07,21,"LS",0,61,3.3606,1.617,26.87,9,1.41,1.62,1.19,1.18,1.65,1.42,1.13,1.45,1.14,1.23,43.84,56.69,9.35,9.02,7.8,7.88,3.13,2.48,8.78,9.06,7.48,7.64,2.6,2.14,"25C","021B",9.0525,7.7,0.00124677748705189,0.67625,1161.40457545312,0.0015012856302204,0.00139227968803991,1.342,0.0370003906624581,0.114788212883289,9.99188269586655,0.0747031206848937,0.957272310162881,0.0427276898371186
"103","021C","2.79018892864025",-0.0148463693191182,"0.99944",0.0339401575443211,"0.0014171780247065","33.7984566666667","0.397123676696546",0.964980749529656,"0.000454118851317194","3.43813795923973",34.7449944791667,"1.34180129234577",0.0331572275988595,0.0350844397723034,0.965147368750493,0.964737229129971,3.35882715576447,3.55405374893434,35.5539226315789,33.5627148717949,33.6055478947368,34.0804002564103,2.28916313126015e-07,21,"LS",0,43,2.5934,1.2314,48,29,1.31,0.88,1.25,1.49,1.45,1.41,1.07,1.32,1.04,1.7,32.64,48,8.24,9.02,6.95,7.59,1.67,1.1,8.54,8.49,7.22,7,1.12,1.72,"35C","021C",8.5725,7.19,0.000879037730667407,0.69125,881.853075,0.00154447496823663,0.00139637773559955,1.292,0.07047730144843,0.260416936770406,7.40412976889585,0.0806357538641003,0.914610866372981,0.0853891336270189
"104","021D","3.15622362737498",-0.0259986805899927,"0.99829",0.059223501197392,"0.0090412685984319","41.0497841489362","1.93703178278387",0.952154432727651,"0.00486121422197255","5.99934067129581",23.739120212766,"1.74014404363484",0.0608966050411458,0.0567578744802812,0.951013166876117,0.953836298193071,6.16882609066807,5.74957268485248,23.6573553571429,23.8596157894737,41.4782196428571,40.4184055263158,4.008739092283e-07,21,"LS",0,46,2.9817,1.4641,26.12,29,1.14,1.91,1.74,1.38,1.56,1.46,1.22,1.05,1.26,0.94,47.29,58.16,7.45,8.22,6.09,6,1.05,1.03,7.28,7.14,6.2,6.01,1.19,1.32,"45C","021D",7.5225,6.075,0.0011175871075352,0.723750000000001,822.789610875,0.00184445693035198,0.00177943423282046,1.366,0.147591935780204,0.358695896297887,5.76686417986195,0.0962113659022932,0.869267264101212,0.130732735898788
"105","021E","4.51617738939944",-0.0833154678684121,"0.99888",0.135171829520285,"0.0159453673186726","54.6795256666667","3.52086341820785",0.912972710908759,"0.00792116380238416","13.6929063304048",13.0680055555556,"5.04920740553664",0.132537844554644,0.139122806968746,0.913959999387431,0.91149177819075,13.4260836533854,14.093140345934,13.788962962963,11.9865694444444,54.2457222222222,55.3302308333333,1.2846420105046e-06,21,"LS",0,62,4.3468,2.1874,27.98,14,1.64,1.39,1.42,2.02,1.16,1.25,1.38,1.75,1.21,1.2,47.83,63.81,9.62,9.4,8.14,8.01,0.9,1.25,9.46,8.99,8.42,7.79,2.12,1.43,"55C","021E",9.3675,8.09,0.00140758281299909,0.63875,1399.83277232812,0.00154261283396631,0.00156261522321844,1.442,0.0534141871514844,0.912658209975909,6.16424326763883,0.0681878836402455,0.712281189219228,0.287718810780772
"106","022A","2.23040771753443",-0.00399451979666833,"0.99532",0.00876656913844251,"0.00198633240812964","10.8576242828283","0.50292022664806",0.991536991222096,"0.00110821062048476","0.888053453724226",31.6488258585859,"15.572776353722",0.00871887310923126,0.00883692078152909,0.991617321853137,0.99141850354131,0.883221845965127,0.895180075168897,31.5071657627119,31.8577745,10.7344746440678,11.03927,6.15915396490018e-08,22,"LS",0,51,2.0467,1.0357,19.38,14,1.18,0.96,1.3,1.14,1.19,1.1,0.82,1.12,1.28,1.37,31.23,43.55,8.24,8.12,6.97,6.92,2.29,2.09,8.35,8.32,7.03,6.91,2.33,1.92,"10C","022A",8.2575,6.9575,0.000810159332755063,0.65,742.378409296875,0.00136183917438755,0.00139511061613569,1.146,0.0874834054915208,0.0760239833805912,8.5986422455002,0.0787163184983348,0.967457962413452,0.0325420375865477
"107","022B","2.78583719548906",-0.00838602981420862,"0.99985",0.0122566555139819,"0.000587536210024975","24.5395696969697","0.230972274798118",0.975681763889745,"0.000215225046105881","1.24159920356637",59.7592568686869,"1.46481827573172",0.0119450673309413,0.0127162480839669,0.975770666472476,0.975550632580218,1.21003532062435,1.28815593090585,60.4575952542373,58.72920775,24.4051559322034,24.73783,1.2930427538007e-07,22,"LS",0,76,2.6208,1.3706,26.93,21,1.02,1.18,1.03,1.02,1.12,1.41,1.13,1.07,1,1.24,42.66,55.08,8.04,7.97,6.92,6.85,1.68,1.51,8.04,7.9,6.71,6.83,1.42,1.23,"25C","022B",7.9875,6.8275,0.0010704874865346,0.579999999999999,878.5281515625,0.00142306196765177,0.0015601093687918,1.122,0.0976274779510085,0.120790085831508,9.61540314729725,0.0726134585289514,0.944728843385058,0.0552711566149418
"108","022C","1.83636284394925",-0.00841962937508459,"0.99753",0.0308388987120851,"0.00228430410402471","32.7599113131313","0.930405937900716",0.966321046108249,"0.00141395533230456","3.12398043953422",37.2610525252525,"1.46144291426096",0.0307734085128297,0.0309396528647857,0.9664543307792,0.966115992768325,3.11734628234965,3.1341868352028,37.1850416666667,37.3779923076923,32.6976216666667,32.8557415384615,1.29822347336455e-07,22,"LS",0,46,1.7039,0.8592,25.83,33,0.75,0.65,0.88,0.82,0.85,0.75,0.39,0.54,0.96,0.37,43.87,59.51,6.34,6.16,5.69,5.26,0.84,1.01,5.84,5.74,5,4.94,1.17,0.77,"35C","022C",6.02,5.2225,0.000829686451672165,0.39875,539.166551,0.00156667730673077,0.00159357066644144,0.696,0.21222328976968,0.156471576792425,4.90295646364992,0.0662375415282392,0.92044512844797,0.0795548715520302
"109","022D","2.13984651259565",-0.0136930140091984,"0.99306",0.0576012491044445,"0.0012031850628681","40.8001546391753","0.288263512349746",0.952727022088527,"0.000587883219753045","5.83500653428022",24.288081443299,"0.498878646175996",0.0575548729135201,0.0576732542429849,0.952755306522416,0.952683106783278,5.83030862613959,5.84230065481437,24.3005576271186,24.2687105263158,40.7863950847458,40.8215181578947,2.11132716369388e-07,22,"LS",0,47,1.9841,1.0133,33.38,17,1.01,0.92,0.65,0.76,0.65,0.72,0.45,1.24,0.56,0.9,51.04,69.09,7.33,6.99,5.88,5.28,1.77,1.16,6.04,5.91,4.6,5.1,1.19,0.83,"45C","022D",6.5675,5.215,0.0010530781937651,0.67625,744.998441578125,0.00130308997417976,0.00136013707337902,0.786,0.0775465547320162,0.200491015405532,3.31612961580861,0.102969166349448,0.891223733003708,0.108776266996292
"110","022E","1.8079485823454",-0.0540827510402764,"0.99862",0.136993407724382,"0.0011749867718497","55.1298667676768","0.152098024130978",0.911934530756847,"0.000589691186180184","13.8774322024799",12.4996797979798,"0.228649190781111",0.137136568130567,0.136782246125259,0.911920745614311,0.911954863842088,13.8919343516265,13.8560415324888,12.4561271186441,12.56392,55.1412554237288,55.1130685,8.33902465022846e-07,22,"LS",0,57,1.6246,0.8482,32.01,19,0.64,0.51,1.01,0.59,0.72,0.66,1.06,0.58,0.96,0.95,51.49,68.42,6,6.25,4.99,5.04,2.94,2.8,5.55,5.35,4.4,4.37,0.97,1.04,"55C","022E",5.7875,4.7,0.000936189505681696,0.54375,572.93464765625,0.00135512837838675,0.0014804480815915,0.768,0.102559742736982,0.890741094577461,5.92946460419179,0.0939524838012959,0.577279752704791,0.422720247295209
"111","023A","4.51947015344716",-0.00317325841077768,"0.99322",0.00812982120124965,"0.00161918596218552","10.6700134083333","0.991352901988524",0.991360289089263,"0.00116230327288727","0.823550887686589",35.72475075,"13.1893424432687",0.00796440743117212,0.00837794185636595,0.99177349493249,0.990740480324421,0.806794472777735,0.84868551004987,34.4499859722222,37.6368979166667,10.0811640138889,11.5532875,4.89285023413717e-08,23,"MG",0,53,4.2895,2.2162,25.61,11,1.24,1.72,1.2,1.42,1.12,0.83,0.99,1.32,1.07,1.54,47.84,69.71,9.71,9.64,8.16,8.14,3.1,2.83,8.73,9.66,7.44,8.03,2.98,2.77,"10C","023A",9.435,7.9425,0.00141802193268789,0.74625,1551.3825436875,0.00133642086436782,0.00142853225274295,1.245,0.0455240825500604,0.0345047570940083,4.20755206306541,0.079093799682035,0.990015916654609,0.00998408334539125
"112","023B","5.14773799568212",-0.0113533313002134,"0.99507",0.0125387175153035,"0.000649040864922214","23.8976418803419","0.24834514540888",0.9769721124552,"0.000198667421895652","1.27017208430025",57.2218351282051,"1.6384505531697",0.0120901509155827,0.0132067954297814,0.976971960339587,0.976972339010367,1.22473228774852,1.33784837703686,58.4167975714286,55.4421038297872,23.7712042857143,24.0859531914894,1.75057125892474e-07,23,"MG",0.02,46,4.8368,2.5406,34.01,24,1.55,1.47,1.14,0.99,1.14,1.31,1.08,1.12,1.55,0.92,51.43,71.92,10.26,11.11,9.26,8.45,2.24,1.36,9.4,9.12,7.82,7.42,2.42,2.41,"25C","023B",9.9725,8.2375,0.00161127786871144,0.867499999999999,1788.124597375,0.00128413870228667,0.00142081821576061,1.227,0.0707620758615154,0.108644901845806,8.4652229491762,0.0869892203559788,0.950744708649072,0.0492552913509277
"113","023C","4.40889452354486",-0.0108541242945516,"0.99614",0.0305237824654665,"0.000528528177403086","32.184829826087","0.147805983426963",0.967783172314754,"0.000238586974968819","3.09205916375176",35.7136286956522,"0.747245974176992",0.030254265154838,0.0309280584314093,0.967747943389322,0.967836015702902,3.06475706018509,3.13301231910176,36.1460956521739,35.0649282608696,32.1478668115942,32.2402743478261,1.67359848210205e-07,23,"MG",0,48.5,4.2382,2.2441,31.11,22,1.5,1.23,1.11,1.48,0.88,1.42,1.08,1.3,1.43,1.29,60.41,81.35,8.39,8.77,7.33,6.83,2.15,1.89,8.06,8.34,6.74,7.06,1.35,1.61,"35C","023C",8.39,6.99,0.00159228450638619,0.700000000000001,1431.59933375,0.00139291766417393,0.00156754753030074,1.272,0.0842870218291893,0.105106749163842,3.33250124726701,0.0834326579261026,0.947795998194674,0.0522040018053257
"114","023D","5.63888612584821",-0.0195418582838469,"0.99654",0.0570924800870141,"0.00524782912634434","40.3189730909091","1.29039577556921",0.954244605158582,"0.0028169425341925","5.78346823281453",23.2498009090909,"1.33910346685881",0.0583459937514626,0.0552122095903414,0.953339562709233,0.955602168832605,5.91044916702317,5.59299683150158,23.1812015151515,23.3527,40.6934365151515,39.7572779545455,3.01316103204349e-07,23,"MG",0,49,5.4613,2.8034,30.4,20,1.39,1.31,1.88,1.36,1.22,1.4,1.67,1.14,1.57,1.12,57.18,79.48,10.31,10.18,8.68,8.35,1.31,1.23,9.96,9.86,8.32,8.35,1.11,1.59,"45C","023D",10.0775,8.425,0.00181028449008739,0.82625,2017.9178441875,0.00131714975793288,0.00138925378358442,1.406,0.0652835263549596,0.166446823609367,2.78199481320391,0.0819895807491937,0.935099138417548,0.0649008615824525
"115","023E","3.38861858402344",-0.0326431441723738,"0.99963",0.138659357834589,"0.000702527195298595","55.1183103896104","0.0935732974512433",0.912856257550027,"0.000367864811079268","14.0461929486438",11.3848987012987,"0.11272452272956",0.138562525924061,0.138803043895372,0.912869798952446,0.912836163856114,14.0363838761074,14.0607483466012,11.4117086956522,11.3451161290323,55.1100280434783,55.1306003225806,5.03324957918035e-07,23,"MG",0,46,3.2154,1.6425,17.15,8,1.04,0.95,1.17,1.45,1.33,1.18,1.16,1.7,1.27,1.44,40.34,53.88,9.24,9.27,7.91,7.92,4.14,3.57,8.96,9.66,7.37,7.64,3.7,3.41,"55C","023E",9.2825,7.71,0.00117638837577225,0.786249999999999,1160.6399401875,0.0013552006488299,0.00141516756672587,1.269,0.050252874032534,0.42785611306948,2.81676719296819,0.0847023969835712,0.868840994341662,0.131159005658338
"116","024A","2.92011226195989",-0.00421019780280188,"0.99232",0.00810983886086296,"0.00178074255257056","10.9873879292929","0.781724147988856",0.991088490806092,"0.00110094854843937","0.821526676605418",37.2986483838384,"14.0093946219907",0.00791191829154154,0.00841433204443438,0.991339348966263,0.990702555175061,0.801477322933158,0.852371836101202,37.0910733333333,37.6179946153846,10.5784084166667,11.6165871794872,6.49170809261465e-08,24,"LS",0.55,47,2.7452,1.3274,27.94,16,0.97,1.21,1.05,1.36,1.5,1.72,1.37,1.6,1.48,1.36,52.98,86.88,6.8,6.92,5.51,5.27,1.31,2.07,6.36,6.16,9.87,5.11,1.48,1.02,"10C","024A",6.56,6.44,0.00109185675684395,0.0600000000000001,934.689792,0.00151686689224054,0.00142015031228671,1.362,0.0872950748118791,0.0594556754072684,7.26596873504047,0.00914634146341464,0.97637184370151,0.0236281562984904
"117","024B","2.89353227683713",-0.00694854785530627,"0.99953",0.0126615795233925,"0.000651246483695634","23.934278125","0.259469599964853",0.97696870945451,"0.000219058605857935","1.28261800571966",56.898036875,"1.62686579317948",0.0121985011074067,0.0133683834214762,0.977010059893217,0.97690559562701,1.2357081621803,1.35421724059553,58.0664337931034,55.1146942105263,23.7803362068966,24.1692421052632,1.07139727055562e-07,24,"LS",0.75,75,2.7463,1.2851,28.09,15,1.51,0.85,0.76,0.51,0.89,0.86,0.74,0.98,0.76,0.47,58.7,79.39,6.55,6.85,5.94,5.75,1.97,1.53,6.72,6.43,5.37,5.61,1.94,1.4,"25C","024B",6.6375,5.6675,0.00122403125668247,0.484999999999999,874.409523046875,0.00167107054702293,0.00146967749793264,0.833,0.0804516555945076,0.087530221528775,6.75384041992908,0.0730696798493408,0.961675335340816,0.0383246646591839
"118","024C","3.77215022014301",-0.00869740975280595,"0.99987",0.0306500950553074,"0.000486778921530975","32.2009809677419","0.153552465634109",0.967802899115191,"0.000257894274366501","3.10485462910264",35.5058731182796,"0.659270534154456",0.0304140117618775,0.0310074103102283,0.967821264147965,0.967775103389911,3.08093939147819,3.14105066442612,35.8166982142857,35.0354351351351,32.1502646428571,32.2777408108108,1.34105445685951e-07,24,"LS",0.7,55,3.5248,1.6774,24.73,14,1.19,0.9,1.14,1.7,1.35,0.79,0.93,1.04,0.78,0.5,41.38,63.25,8.8,9.15,7.18,7.19,2.22,1.64,7.93,8.21,6.84,6.2,2.03,2.53,"35C","024C",8.5225,6.8525,0.00110791736388726,0.835,1148.50941132813,0.00160851968802213,0.00146050174552795,1.032,0.0664258177225742,0.121042823280092,3.82203040728501,0.0979759460252274,0.963299772653459,0.0367002273465411
"119","024D","2.95200762803894",-0.0149740818774944,"0.99794",0.056502132147407,"0.00563582611840384","40.1270994444444","1.35385122142653",0.954687143054915,"0.00293620080081862","5.72366598653233",23.2996744444444,"1.47554358405325",0.0576103541099266,0.0548397992036276,0.953959655538523,0.955778374329502,5.83592887133556,5.55527165932747,23.1749333333333,23.4867861111111,40.4372005555556,39.6619477777778,2.30885514307459e-07,24,"LS",0.5,72,2.7359,1.3207,25.42,14,0.56,0.22,0.39,0.56,0.69,0.95,0.98,1.04,0.76,0.5,42.42,72.32,7.67,7.32,6.3,6.31,1.44,2.93,6.66,6.76,5.33,5.71,1.96,1.51,"45C","024D",7.1025,5.9125,0.000946524324494394,0.595,912.054753,0.00155166123014547,0.001448049029574,0.665,0.0775427586002535,0.243929826558648,4.12155542406101,0.0837733192537839,0.922979084228378,0.0770209157716224
"120","024E","2.86911213996429",-0.0533514440591501,"0.9989",0.138670156127379,"0.00070073311581434","55.1190473684211","0.0939698298727618",0.912856125397773,"0.00037030728250835","14.0472868157035",11.3811223684211,"0.108459799740038",0.13859043782465,0.13879239085823,0.912867475580976,0.912838721783528,14.039211351637,14.0596691939387,11.4030782608696,11.3474566666667,55.1122019565217,55.1295436666667,8.22626435558378e-07,24,"LS",0.3,55,2.6241,1.2434,25.81,19,1.46,0.63,1.06,0.94,1.03,1.08,1.06,1.09,1.25,0.97,40.35,68.65,6.88,6.92,5.84,5.7,1.33,1.36,6.57,6.89,5.83,5.65,1.71,2.27,"55C","024E",6.815,5.755,0.000863891641245553,0.530000000000001,797.0990115625,0.00173215620640842,0.00155990658872183,1.057,0.108018896484639,0.952233354604891,6.2684868527924,0.0777696258253853,0.756862461070471,0.243137538929529
"121","025A","3.13051831650247",-0.00347176120764154,"0.99325",0.00826426185533494,"0.00170116911191742","10.5140049183673","1.2487491281759",0.99154534887535,"0.00128185354269863","0.83716972594543",33.9648917346939,"13.8292079454296",0.00791783763088018,0.00878833952822804,0.991922515611914,0.990974763299522,0.802076952008163,0.8902587942095,33.6639030508475,34.4202335897436,9.8488200338983,11.5203102564103,5.35311198734497e-08,25,"LS",0,68,2.9914,1.5427,24.91,21,1.05,1.57,1.05,1.22,0.9,0.96,1.02,0.88,1.13,1.1,48.31,59.01,8.51,8.41,6.81,6.78,0.84,2.61,8.65,7.99,6.61,7.31,1.57,1.97,"10C","025A",8.39,6.8775,0.0012733531617864,0.756250000000001,1038.45945525,0.00139504724298672,0.00148556594309078,1.088,0.100480920826298,0.0420394918549935,5.04389422159864,0.0901370679380215,0.990198108649134,0.00980189135086618
"122","025B","2.06283427056351",-0.00422978372596687,"0.99863",0.0111482523302139,"0.000804898461006918","23.26503125","0.334639673399849",0.977370438786501,"0.000490904321537726","1.12931796105066",60.4865196875,"2.50901170699098",0.0106987582263014,0.0118343222782908,0.977545566259757,0.977103138958898,1.08378420832433,1.19881684679086,61.5044724137931,58.9328023684211,23.0306775862069,23.6227289473684,6.52190764661824e-08,25,"LS",0,53,1.9517,1.0021,41.99,28,1.23,1.26,1.2,1.9,1.25,1.35,1.22,1,1.12,1.28,33.18,41.99,8.24,8.3,6.43,6.67,1.72,1.94,8.31,8.13,6.96,6.88,2.51,1.69,"25C","025B",8.245,6.735,0.000859442674809172,0.755000000000001,713.6203124375,0.00133067961134187,0.00140424814503548,1.281,0.0808763413738377,0.0758853130962614,6.6528868885874,0.091570648878108,0.963984835720303,0.0360151642796965
"123","025C","2.50047136724984",-0.00629240509201474,"0.99947",0.0319191269940641,"0.00258602728147013","32.7283484848485","1.13653279515641",0.966919521293049,"0.00193778110884206","3.23340756449869",34.9643483838384,"1.76387073512431",0.0303753297394884,0.0342941996934113,0.968016305181149,0.965232161465204,3.07702090261018,3.47400242894257,35.5882998333333,34.0044230769231,32.0548385,33.7645176923077,9.70226553979415e-08,25,"LS",0.3,60,2.3159,1.1518,45.7,44,1.22,1.41,1.4,1.09,1.13,0.83,1.01,1.03,0.87,0.93,33.74,45.7,8.29,8.61,6.78,7.07,1.64,1.62,8.33,8.08,7.07,6.91,1.82,1.71,"35C","025C",8.3275,6.9575,0.000882692816640226,0.684999999999999,792.29240265625,0.00146928078080419,0.00145375620937227,1.092,0.115617036958694,0.109916670407761,3.32968299391654,0.0822575803062143,0.971308306846491,0.0286916931535091
"124","025D","3.29806885844323",-0.0116574103729158,"0.99816",0.0642298534575787,"0.00851282360225136","42.0768315789474","1.89679760158016",0.950386383191177,"0.00468869460031241","6.50648415525272",21.5698368421053,"1.67816123531481",0.0636223102153784,0.0651411683208791,0.950713090194919,0.949896322685563,6.44494002481783,6.59880035090505,21.6918789473684,21.3867736842105,41.9389471929825,42.2836581578947,1.79745724076016e-07,25,"LS",0.4,81,3.0857,1.6091,29.01,17,0.92,1.18,0.91,1.24,1.2,1.51,1.47,1.36,1.12,1,41.03,53.11,9.76,9.47,7.21,6.98,2.67,3.04,8.36,8.33,6.95,6.4,1.61,1.49,"45C","025D",8.98,6.885,0.00115751792825957,1.0475,1070.702911,0.00137909403703863,0.00150284451781041,1.191,0.0652566621294093,0.155285477388916,2.29770418696718,0.116648106904232,0.958553433563592,0.0414465664364079
